model,kt,ka,st_coeff,sa_coeff,n,flow_out_reach,stream_depth,geom,icalc,elev,flow_diff,depth_diff,flow_perc_err,depth_perc_err,combined_perc_err
M3561,1e-05,5.5e-05,0.0,0.0,0.02,0.051866,0.09466,nSEG,1,LIDAR,-0.032866000000000006,0.10534000000000002,1.729789473684211,0.5267000000000001,1.1282447368421056
M3562,1e-05,5.5e-05,0.0,0.0,0.03,0.051653,0.1204,nSEG,1,LIDAR,-0.032653,0.07960000000000002,1.7185789473684212,0.3980000000000001,1.0582894736842106
M3563,1e-05,5.5e-05,0.0,0.0,0.035,0.051555,0.132,nSEG,1,LIDAR,-0.032555,0.068,1.713421052631579,0.34,1.0267105263157894
M3564,1e-05,5.5e-05,0.0,0.0,0.04,0.051463,0.1428,nSEG,1,LIDAR,-0.032463000000000006,0.0572,1.7085789473684214,0.286,0.9972894736842107
M3565,1e-05,5.5e-05,0.0,0.0,0.05,0.051287,0.1629,nSEG,1,LIDAR,-0.032286999999999996,0.03710000000000002,1.6993157894736841,0.1855000000000001,0.9424078947368422
M3566,1e-05,5.5e-05,0.0,0.25,0.02,0.051915,0.08858,nSEG,1,LIDAR,-0.032915,0.11142,1.7323684210526316,0.5571,1.1447342105263159
M3567,1e-05,5.5e-05,0.0,0.25,0.03,0.051717,0.1127,nSEG,1,LIDAR,-0.032716999999999996,0.08730000000000002,1.7219473684210524,0.43650000000000005,1.0792236842105263
M3568,1e-05,5.5e-05,0.0,0.25,0.035,0.051626,0.1235,nSEG,1,LIDAR,-0.032626,0.07650000000000001,1.7171578947368422,0.38250000000000006,1.0498289473684213
M3569,1e-05,5.5e-05,0.0,0.25,0.04,0.05154,0.1337,nSEG,1,LIDAR,-0.03254,0.0663,1.7126315789473685,0.33149999999999996,1.0220657894736842
M3570,1e-05,5.5e-05,0.0,0.25,0.05,0.051377,0.1525,nSEG,1,LIDAR,-0.032377,0.047500000000000014,1.7040526315789475,0.23750000000000007,0.9707763157894738
M3571,1e-05,5.5e-05,0.0,0.5,0.02,0.051952,0.0839,nSEG,1,LIDAR,-0.032951999999999995,0.11610000000000001,1.734315789473684,0.5805,1.157407894736842
M3572,1e-05,5.5e-05,0.0,0.5,0.03,0.051765,0.1068,nSEG,1,LIDAR,-0.032765,0.0932,1.7244736842105264,0.466,1.0952368421052632
M3573,1e-05,5.5e-05,0.0,0.5,0.035,0.05168,0.117,nSEG,1,LIDAR,-0.03268,0.083,1.72,0.415,1.0675
M3574,1e-05,5.5e-05,0.0,0.5,0.04,0.051599,0.1267,nSEG,1,LIDAR,-0.032599,0.0733,1.7157368421052634,0.3665,1.0411184210526316
M3575,1e-05,5.5e-05,0.0,0.5,0.05,0.051446,0.1445,nSEG,1,LIDAR,-0.032446,0.05550000000000002,1.707684210526316,0.2775000000000001,0.992592105263158
M3576,1e-05,5.5e-05,0.25,-0.5,0.02,0.05169,0.1163,nSEG,1,LIDAR,-0.03269,0.08370000000000001,1.7205263157894735,0.41850000000000004,1.0695131578947368
M3577,1e-05,5.5e-05,0.25,-0.5,0.03,0.051421,0.1479,nSEG,1,LIDAR,-0.032421000000000005,0.05210000000000001,1.706368421052632,0.2605,0.983434210526316
M3578,1e-05,5.5e-05,0.25,-0.5,0.035,0.051298,0.162,nSEG,1,LIDAR,-0.03229800000000001,0.038000000000000006,1.6998947368421058,0.19000000000000003,0.9449473684210529
M3579,1e-05,5.5e-05,0.25,-0.5,0.04,0.051181,0.1753,nSEG,1,LIDAR,-0.032181,0.0247,1.6937368421052632,0.1235,0.9086184210526316
M3580,1e-05,5.5e-05,0.25,-0.5,0.05,0.050958,0.1998,nSEG,1,LIDAR,-0.031958,0.00020000000000000573,1.6820000000000002,0.0010000000000000286,0.8415000000000001
M3581,1e-05,5.5e-05,0.25,-0.25,0.02,0.051798,0.1031,nSEG,1,LIDAR,-0.032797999999999994,0.09690000000000001,1.7262105263157892,0.48450000000000004,1.1053552631578947
M3582,1e-05,5.5e-05,0.25,-0.25,0.03,0.051564,0.1312,nSEG,1,LIDAR,-0.032563999999999996,0.0688,1.7138947368421051,0.344,1.0289473684210526
M3583,1e-05,5.5e-05,0.25,-0.25,0.035,0.051456,0.1437,nSEG,1,LIDAR,-0.032456,0.05630000000000002,1.7082105263157894,0.2815000000000001,0.9948552631578947
M3584,1e-05,5.5e-05,0.25,-0.25,0.04,0.051354,0.1555,nSEG,1,LIDAR,-0.032353999999999994,0.04450000000000001,1.7028421052631577,0.22250000000000006,0.9626710526315789
M3585,1e-05,5.5e-05,0.25,-0.25,0.05,0.05116,0.1774,nSEG,1,LIDAR,-0.032159999999999994,0.02260000000000001,1.6926315789473683,0.11300000000000004,0.9028157894736841
M3586,1e-05,5.5e-05,0.25,0.0,0.02,0.051866,0.09466,nSEG,1,LIDAR,-0.032866000000000006,0.10534000000000002,1.729789473684211,0.5267000000000001,1.1282447368421056
M3587,1e-05,5.5e-05,0.25,0.0,0.03,0.051654,0.1204,nSEG,1,LIDAR,-0.032654,0.07960000000000002,1.7186315789473685,0.3980000000000001,1.0583157894736843
M3588,1e-05,5.5e-05,0.25,0.0,0.035,0.051556,0.132,nSEG,1,LIDAR,-0.032556,0.068,1.7134736842105265,0.34,1.0267368421052632
M3589,1e-05,5.5e-05,0.25,0.0,0.04,0.051463,0.1428,nSEG,1,LIDAR,-0.032463000000000006,0.0572,1.7085789473684214,0.286,0.9972894736842107
M3590,1e-05,5.5e-05,0.25,0.0,0.05,0.051287,0.1629,nSEG,1,LIDAR,-0.032286999999999996,0.03710000000000002,1.6993157894736841,0.1855000000000001,0.9424078947368422
M3591,1e-05,5.5e-05,0.25,0.25,0.02,0.051915,0.08858,nSEG,1,LIDAR,-0.032915,0.11142,1.7323684210526316,0.5571,1.1447342105263159
M3592,1e-05,5.5e-05,0.25,0.25,0.03,0.051717,0.1127,nSEG,1,LIDAR,-0.032716999999999996,0.08730000000000002,1.7219473684210524,0.43650000000000005,1.0792236842105263
M3593,1e-05,5.5e-05,0.25,0.25,0.035,0.051627,0.1235,nSEG,1,LIDAR,-0.032627,0.07650000000000001,1.7172105263157897,0.38250000000000006,1.049855263157895
M3594,1e-05,5.5e-05,0.25,0.25,0.04,0.051541,0.1337,nSEG,1,LIDAR,-0.032541,0.0663,1.7126842105263158,0.33149999999999996,1.022092105263158
M3595,1e-05,5.5e-05,0.25,0.25,0.05,0.051378,0.1525,nSEG,1,LIDAR,-0.032378000000000004,0.047500000000000014,1.704105263157895,0.23750000000000007,0.9708026315789475
M3596,1e-05,5.5e-05,0.25,0.5,0.02,0.051952,0.0839,nSEG,1,LIDAR,-0.032951999999999995,0.11610000000000001,1.734315789473684,0.5805,1.157407894736842
M3597,1e-05,5.5e-05,0.25,0.5,0.03,0.051766,0.1068,nSEG,1,LIDAR,-0.032766,0.0932,1.724526315789474,0.466,1.095263157894737
M3598,1e-05,5.5e-05,0.25,0.5,0.035,0.051681,0.117,nSEG,1,LIDAR,-0.032681,0.083,1.7200526315789475,0.415,1.0675263157894737
M3599,1e-05,5.5e-05,0.25,0.5,0.04,0.0516,0.1267,nSEG,1,LIDAR,-0.032600000000000004,0.0733,1.7157894736842108,0.3665,1.0411447368421054
M3600,1e-05,5.5e-05,0.25,0.5,0.05,0.051446,0.1445,nSEG,1,LIDAR,-0.032446,0.05550000000000002,1.707684210526316,0.2775000000000001,0.992592105263158
M3601,1e-05,5.5e-05,0.5,-0.5,0.02,0.05169,0.1163,nSEG,1,LIDAR,-0.03269,0.08370000000000001,1.7205263157894735,0.41850000000000004,1.0695131578947368
M3602,1e-05,5.5e-05,0.5,-0.5,0.03,0.051422,0.1479,nSEG,1,LIDAR,-0.032422000000000006,0.05210000000000001,1.7064210526315793,0.2605,0.9834605263157896
M3603,1e-05,5.5e-05,0.5,-0.5,0.035,0.051299,0.162,nSEG,1,LIDAR,-0.032298999999999994,0.038000000000000006,1.6999473684210524,0.19000000000000003,0.9449736842105262
M3604,1e-05,5.5e-05,0.5,-0.5,0.04,0.051181,0.1753,nSEG,1,LIDAR,-0.032181,0.0247,1.6937368421052632,0.1235,0.9086184210526316
M3605,1e-05,5.5e-05,0.5,-0.5,0.05,0.050958,0.1998,nSEG,1,LIDAR,-0.031958,0.00020000000000000573,1.6820000000000002,0.0010000000000000286,0.8415000000000001
M3606,1e-05,5.5e-05,0.5,-0.25,0.02,0.051798,0.1031,nSEG,1,LIDAR,-0.032797999999999994,0.09690000000000001,1.7262105263157892,0.48450000000000004,1.1053552631578947
M3607,1e-05,5.5e-05,0.5,-0.25,0.03,0.051564,0.1312,nSEG,1,LIDAR,-0.032563999999999996,0.0688,1.7138947368421051,0.344,1.0289473684210526
M3608,1e-05,5.5e-05,0.5,-0.25,0.035,0.051457,0.1437,nSEG,1,LIDAR,-0.032457,0.05630000000000002,1.708263157894737,0.2815000000000001,0.9948815789473685
M3609,1e-05,5.5e-05,0.5,-0.25,0.04,0.051354,0.1555,nSEG,1,LIDAR,-0.032353999999999994,0.04450000000000001,1.7028421052631577,0.22250000000000006,0.9626710526315789
M3610,1e-05,5.5e-05,0.5,-0.25,0.05,0.051161,0.1774,nSEG,1,LIDAR,-0.032160999999999995,0.02260000000000001,1.6926842105263156,0.11300000000000004,0.9028421052631578
M3611,1e-05,5.5e-05,0.5,0.0,0.02,0.051867,0.09466,nSEG,1,LIDAR,-0.03286700000000001,0.10534000000000002,1.7298421052631583,0.5267000000000001,1.1282710526315791
M3612,1e-05,5.5e-05,0.5,0.0,0.03,0.051654,0.1204,nSEG,1,LIDAR,-0.032654,0.07960000000000002,1.7186315789473685,0.3980000000000001,1.0583157894736843
M3613,1e-05,5.5e-05,0.5,0.0,0.035,0.051557,0.132,nSEG,1,LIDAR,-0.032557,0.068,1.7135263157894738,0.34,1.026763157894737
M3614,1e-05,5.5e-05,0.5,0.0,0.04,0.051464,0.1428,nSEG,1,LIDAR,-0.03246400000000001,0.0572,1.7086315789473687,0.286,0.9973157894736844
M3615,1e-05,5.5e-05,0.5,0.0,0.05,0.051288,0.1629,nSEG,1,LIDAR,-0.032288,0.03710000000000002,1.6993684210526314,0.1855000000000001,0.9424342105263157
M3616,1e-05,5.5e-05,0.5,0.25,0.02,0.051916,0.08858,nSEG,1,LIDAR,-0.032916,0.11142,1.732421052631579,0.5571,1.1447605263157896
M3617,1e-05,5.5e-05,0.5,0.25,0.03,0.051718,0.1127,nSEG,1,LIDAR,-0.032718,0.08730000000000002,1.722,0.43650000000000005,1.07925
M3618,1e-05,5.5e-05,0.5,0.25,0.035,0.051628,0.1235,nSEG,1,LIDAR,-0.032628000000000004,0.07650000000000001,1.717263157894737,0.38250000000000006,1.0498815789473686
M3619,1e-05,5.5e-05,0.5,0.25,0.04,0.051541,0.1337,nSEG,1,LIDAR,-0.032541,0.0663,1.7126842105263158,0.33149999999999996,1.022092105263158
M3620,1e-05,5.5e-05,0.5,0.25,0.05,0.051378,0.1526,nSEG,1,LIDAR,-0.032378000000000004,0.0474,1.704105263157895,0.237,0.9705526315789474
M3621,1e-05,5.5e-05,0.5,0.5,0.02,0.051953,0.0839,nSEG,1,LIDAR,-0.032952999999999996,0.11610000000000001,1.7343684210526313,0.5805,1.1574342105263158
M3622,1e-05,5.5e-05,0.5,0.5,0.03,0.051767,0.1068,nSEG,1,LIDAR,-0.032767000000000004,0.0932,1.7245789473684214,0.466,1.0952894736842107
M3623,1e-05,5.5e-05,0.5,0.5,0.035,0.051682,0.117,nSEG,1,LIDAR,-0.032682,0.083,1.720105263157895,0.415,1.0675526315789474
M3624,1e-05,5.5e-05,0.5,0.5,0.04,0.0516,0.1267,nSEG,1,LIDAR,-0.032600000000000004,0.0733,1.7157894736842108,0.3665,1.0411447368421054
M3625,1e-05,5.5e-05,0.5,0.5,0.05,0.051447,0.1445,nSEG,1,LIDAR,-0.032447000000000004,0.05550000000000002,1.7077368421052634,0.2775000000000001,0.9926184210526318
M3626,1e-05,0.0001,-0.5,-0.5,0.02,0.077356,0.1481,nSEG,1,LIDAR,-0.05835599999999999,0.0519,3.071368421052631,0.2595,1.6654342105263156
M3627,1e-05,0.0001,-0.5,-0.5,0.03,0.077165,0.1887,nSEG,1,LIDAR,-0.058164999999999994,0.011300000000000004,3.061315789473684,0.05650000000000002,1.5589078947368422
M3628,1e-05,0.0001,-0.5,-0.5,0.035,0.076991,0.2067,nSEG,1,LIDAR,-0.057991,-0.006699999999999984,3.052157894736842,0.03349999999999992,1.5428289473684211
M3629,1e-05,0.0001,-0.5,-0.5,0.04,0.076874,0.2237,nSEG,1,LIDAR,-0.057873999999999995,-0.0237,3.046,0.1185,1.58225
M3630,1e-05,0.0001,-0.5,-0.5,0.05,0.076624,0.2553,nSEG,1,LIDAR,-0.057623999999999995,-0.055300000000000016,3.032842105263158,0.2765000000000001,1.6546710526315789
M3631,1e-05,0.0001,-0.5,-0.25,0.02,0.07743,0.1312,nSEG,1,LIDAR,-0.058429999999999996,0.0688,3.075263157894737,0.344,1.7096315789473684
M3632,1e-05,0.0001,-0.5,-0.25,0.03,0.077267,0.1672,nSEG,1,LIDAR,-0.058267,0.032800000000000024,3.066684210526316,0.16400000000000012,1.615342105263158
M3633,1e-05,0.0001,-0.5,-0.25,0.035,0.07719,0.1833,nSEG,1,LIDAR,-0.05818999999999999,0.01670000000000002,3.062631578947368,0.0835000000000001,1.573065789473684
M3634,1e-05,0.0001,-0.5,-0.25,0.04,0.077042,0.1983,nSEG,1,LIDAR,-0.058041999999999996,0.001700000000000007,3.0548421052631576,0.008500000000000035,1.5316710526315789
M3635,1e-05,0.0001,-0.5,-0.25,0.05,0.076836,0.2264,nSEG,1,LIDAR,-0.057836,-0.02639999999999998,3.044,0.1319999999999999,1.588
M3636,1e-05,0.0001,-0.5,0.0,0.02,0.077473,0.1204,nSEG,1,LIDAR,-0.058473,0.07960000000000002,3.0775263157894734,0.3980000000000001,1.7377631578947368
M3637,1e-05,0.0001,-0.5,0.0,0.03,0.077331,0.1534,nSEG,1,LIDAR,-0.058330999999999994,0.0466,3.070052631578947,0.233,1.6515263157894735
M3638,1e-05,0.0001,-0.5,0.0,0.035,0.077262,0.1682,nSEG,1,LIDAR,-0.058261999999999994,0.03180000000000002,3.0664210526315787,0.1590000000000001,1.6127105263157895
M3639,1e-05,0.0001,-0.5,0.0,0.04,0.077195,0.1822,nSEG,1,LIDAR,-0.058195,0.01780000000000001,3.062894736842105,0.08900000000000005,1.5759473684210525
M3640,1e-05,0.0001,-0.5,0.0,0.05,0.076981,0.2079,nSEG,1,LIDAR,-0.05798099999999999,-0.00789999999999999,3.051631578947368,0.03949999999999995,1.5455657894736838
M3641,1e-05,0.0001,-0.5,0.25,0.02,0.077502,0.1127,nSEG,1,LIDAR,-0.058502,0.08730000000000002,3.0790526315789473,0.43650000000000005,1.7577763157894737
M3642,1e-05,0.0001,-0.5,0.25,0.03,0.077374,0.1435,nSEG,1,LIDAR,-0.058373999999999995,0.05650000000000002,3.072315789473684,0.2825000000000001,1.677407894736842
M3643,1e-05,0.0001,-0.5,0.25,0.035,0.077312,0.1574,nSEG,1,LIDAR,-0.058312,0.0426,3.0690526315789475,0.213,1.6410263157894738
M3644,1e-05,0.0001,-0.5,0.25,0.04,0.077251,0.1704,nSEG,1,LIDAR,-0.058251,0.029600000000000015,3.0658421052631577,0.14800000000000008,1.606921052631579
M3645,1e-05,0.0001,-0.5,0.25,0.05,0.077131,0.1947,nSEG,1,LIDAR,-0.058131,0.005299999999999999,3.059526315789474,0.026499999999999996,1.543013157894737
M3646,1e-05,0.0001,-0.5,0.5,0.02,0.077524,0.1067,nSEG,1,LIDAR,-0.05852399999999999,0.09330000000000001,3.0802105263157893,0.4665,1.7733552631578946
M3647,1e-05,0.0001,-0.5,0.5,0.03,0.077406,0.1359,nSEG,1,LIDAR,-0.058406,0.06410000000000002,3.074,0.32050000000000006,1.69725
M3648,1e-05,0.0001,-0.5,0.5,0.035,0.077349,0.149,nSEG,1,LIDAR,-0.058349,0.05100000000000002,3.071,0.25500000000000006,1.663
M3649,1e-05,0.0001,-0.5,0.5,0.04,0.077292,0.1614,nSEG,1,LIDAR,-0.058292,0.03860000000000002,3.068,0.19300000000000012,1.6305
M3650,1e-05,0.0001,-0.5,0.5,0.05,0.077182,0.1844,nSEG,1,LIDAR,-0.058182,0.015600000000000003,3.0622105263157895,0.07800000000000001,1.5701052631578947
M3651,1e-05,0.0001,-0.25,-0.5,0.02,0.077357,0.1481,nSEG,1,LIDAR,-0.05835699999999999,0.0519,3.0714210526315786,0.2595,1.6654605263157893
M3652,1e-05,0.0001,-0.25,-0.5,0.03,0.077166,0.1887,nSEG,1,LIDAR,-0.058165999999999995,0.011300000000000004,3.0613684210526313,0.05650000000000002,1.5589342105263158
M3653,1e-05,0.0001,-0.25,-0.5,0.035,0.076993,0.2067,nSEG,1,LIDAR,-0.057993,-0.006699999999999984,3.0522631578947372,0.03349999999999992,1.5428815789473687
M3654,1e-05,0.0001,-0.25,-0.5,0.04,0.076875,0.2237,nSEG,1,LIDAR,-0.057874999999999996,-0.0237,3.0460526315789473,0.1185,1.5822763157894737
M3655,1e-05,0.0001,-0.25,-0.5,0.05,0.076626,0.2553,nSEG,1,LIDAR,-0.057626,-0.055300000000000016,3.0329473684210524,0.2765000000000001,1.6547236842105262
M3656,1e-05,0.0001,-0.25,-0.25,0.02,0.07743,0.1312,nSEG,1,LIDAR,-0.058429999999999996,0.0688,3.075263157894737,0.344,1.7096315789473684
M3657,1e-05,0.0001,-0.25,-0.25,0.03,0.077268,0.1672,nSEG,1,LIDAR,-0.058268,0.032800000000000024,3.0667368421052634,0.16400000000000012,1.6153684210526318
M3658,1e-05,0.0001,-0.25,-0.25,0.035,0.077191,0.1833,nSEG,1,LIDAR,-0.05819099999999999,0.01670000000000002,3.0626842105263155,0.0835000000000001,1.5730921052631577
M3659,1e-05,0.0001,-0.25,-0.25,0.04,0.077044,0.1983,nSEG,1,LIDAR,-0.058044,0.001700000000000007,3.0549473684210526,0.008500000000000035,1.5317236842105264
M3660,1e-05,0.0001,-0.25,-0.25,0.05,0.076837,0.2264,nSEG,1,LIDAR,-0.057837,-0.02639999999999998,3.0440526315789476,0.1319999999999999,1.5880263157894738
M3661,1e-05,0.0001,-0.25,0.0,0.02,0.077473,0.1204,nSEG,1,LIDAR,-0.058473,0.07960000000000002,3.0775263157894734,0.3980000000000001,1.7377631578947368
M3662,1e-05,0.0001,-0.25,0.0,0.03,0.077332,0.1534,nSEG,1,LIDAR,-0.058331999999999995,0.0466,3.0701052631578944,0.233,1.6515526315789473
M3663,1e-05,0.0001,-0.25,0.0,0.035,0.077263,0.1682,nSEG,1,LIDAR,-0.058262999999999995,0.03180000000000002,3.0664736842105262,0.1590000000000001,1.6127368421052632
M3664,1e-05,0.0001,-0.25,0.0,0.04,0.077196,0.1822,nSEG,1,LIDAR,-0.058196,0.01780000000000001,3.0629473684210526,0.08900000000000005,1.5759736842105263
M3665,1e-05,0.0001,-0.25,0.0,0.05,0.076982,0.2079,nSEG,1,LIDAR,-0.05798199999999999,-0.00789999999999999,3.0516842105263153,0.03949999999999995,1.5455921052631576
M3666,1e-05,0.0001,-0.25,0.25,0.02,0.077503,0.1127,nSEG,1,LIDAR,-0.058503,0.08730000000000002,3.079105263157895,0.43650000000000005,1.7578026315789474
M3667,1e-05,0.0001,-0.25,0.25,0.03,0.077375,0.1435,nSEG,1,LIDAR,-0.058374999999999996,0.05650000000000002,3.0723684210526314,0.2825000000000001,1.6774342105263158
M3668,1e-05,0.0001,-0.25,0.25,0.035,0.077313,0.1574,nSEG,1,LIDAR,-0.058313000000000004,0.0426,3.069105263157895,0.213,1.6410526315789475
M3669,1e-05,0.0001,-0.25,0.25,0.04,0.077252,0.1704,nSEG,1,LIDAR,-0.058252,0.029600000000000015,3.0658947368421052,0.14800000000000008,1.6069473684210527
M3670,1e-05,0.0001,-0.25,0.25,0.05,0.077132,0.1947,nSEG,1,LIDAR,-0.058132,0.005299999999999999,3.059578947368421,0.026499999999999996,1.5430394736842106
M3671,1e-05,0.0001,-0.25,0.5,0.02,0.077525,0.1067,nSEG,1,LIDAR,-0.058524999999999994,0.09330000000000001,3.0802631578947364,0.4665,1.7733815789473681
M3672,1e-05,0.0001,-0.25,0.5,0.03,0.077407,0.1359,nSEG,1,LIDAR,-0.058407,0.06410000000000002,3.0740526315789474,0.32050000000000006,1.6972763157894737
M3673,1e-05,0.0001,-0.25,0.5,0.035,0.07735,0.149,nSEG,1,LIDAR,-0.05835,0.05100000000000002,3.0710526315789473,0.25500000000000006,1.6630263157894736
M3674,1e-05,0.0001,-0.25,0.5,0.04,0.077293,0.1614,nSEG,1,LIDAR,-0.058293,0.03860000000000002,3.068052631578947,0.19300000000000012,1.6305263157894736
M3675,1e-05,0.0001,-0.25,0.5,0.05,0.077184,0.1844,nSEG,1,LIDAR,-0.058184,0.015600000000000003,3.062315789473684,0.07800000000000001,1.570157894736842
M3676,1e-05,0.0001,0.0,-0.5,0.02,0.077357,0.1481,nSEG,1,LIDAR,-0.05835699999999999,0.0519,3.0714210526315786,0.2595,1.6654605263157893
M3677,1e-05,0.0001,0.0,-0.5,0.03,0.077166,0.1887,nSEG,1,LIDAR,-0.058165999999999995,0.011300000000000004,3.0613684210526313,0.05650000000000002,1.5589342105263158
M3678,1e-05,0.0001,0.0,-0.5,0.035,0.076993,0.2067,nSEG,1,LIDAR,-0.057993,-0.006699999999999984,3.0522631578947372,0.03349999999999992,1.5428815789473687
M3679,1e-05,0.0001,0.0,-0.5,0.04,0.076876,0.2237,nSEG,1,LIDAR,-0.057876,-0.0237,3.0461052631578944,0.1185,1.5823026315789472
M3680,1e-05,0.0001,0.0,-0.5,0.05,0.076627,0.2553,nSEG,1,LIDAR,-0.057627,-0.055300000000000016,3.033,0.2765000000000001,1.65475
M3681,1e-05,0.0001,0.0,-0.25,0.02,0.077431,0.1312,nSEG,1,LIDAR,-0.058431,0.0688,3.075315789473684,0.344,1.709657894736842
M3682,1e-05,0.0001,0.0,-0.25,0.03,0.077269,0.1672,nSEG,1,LIDAR,-0.058269,0.032800000000000024,3.0667894736842105,0.16400000000000012,1.6153947368421053
M3683,1e-05,0.0001,0.0,-0.25,0.035,0.077192,0.1833,nSEG,1,LIDAR,-0.058191999999999994,0.01670000000000002,3.062736842105263,0.0835000000000001,1.5731184210526314
M3684,1e-05,0.0001,0.0,-0.25,0.04,0.077045,0.1984,nSEG,1,LIDAR,-0.058045,0.001600000000000018,3.055,0.00800000000000009,1.5315
M3685,1e-05,0.0001,0.0,-0.25,0.05,0.076838,0.2264,nSEG,1,LIDAR,-0.057838,-0.02639999999999998,3.0441052631578946,0.1319999999999999,1.5880526315789472
M3686,1e-05,0.0001,0.0,0.0,0.02,0.077474,0.1204,nSEG,1,LIDAR,-0.058474,0.07960000000000002,3.077578947368421,0.3980000000000001,1.7377894736842106
M3687,1e-05,0.0001,0.0,0.0,0.03,0.077332,0.1534,nSEG,1,LIDAR,-0.058331999999999995,0.0466,3.0701052631578944,0.233,1.6515526315789473
M3688,1e-05,0.0001,0.0,0.0,0.035,0.077264,0.1682,nSEG,1,LIDAR,-0.058263999999999996,0.03180000000000002,3.0665263157894738,0.1590000000000001,1.612763157894737
M3689,1e-05,0.0001,0.0,0.0,0.04,0.077197,0.1822,nSEG,1,LIDAR,-0.058197,0.01780000000000001,3.063,0.08900000000000005,1.576
M3690,1e-05,0.0001,0.0,0.0,0.05,0.076983,0.2079,nSEG,1,LIDAR,-0.05798299999999999,-0.00789999999999999,3.051736842105263,0.03949999999999995,1.5456184210526314
M3691,1e-05,0.0001,0.0,0.25,0.02,0.077504,0.1127,nSEG,1,LIDAR,-0.058504,0.08730000000000002,3.0791578947368423,0.43650000000000005,1.7578289473684212
M3692,1e-05,0.0001,0.0,0.25,0.03,0.077375,0.1435,nSEG,1,LIDAR,-0.058374999999999996,0.05650000000000002,3.0723684210526314,0.2825000000000001,1.6774342105263158
M3693,1e-05,0.0001,0.0,0.25,0.035,0.077314,0.1574,nSEG,1,LIDAR,-0.05831399999999999,0.0426,3.0691578947368416,0.213,1.6410789473684209
M3694,1e-05,0.0001,0.0,0.25,0.04,0.077253,0.1704,nSEG,1,LIDAR,-0.058253,0.029600000000000015,3.0659473684210528,0.14800000000000008,1.6069736842105264
M3695,1e-05,0.0001,0.0,0.25,0.05,0.077133,0.1947,nSEG,1,LIDAR,-0.05813299999999999,0.005299999999999999,3.059631578947368,0.026499999999999996,1.543065789473684
M3696,1e-05,0.0001,0.0,0.5,0.02,0.077526,0.1067,nSEG,1,LIDAR,-0.058525999999999995,0.09330000000000001,3.080315789473684,0.4665,1.773407894736842
M3697,1e-05,0.0001,0.0,0.5,0.03,0.077407,0.1359,nSEG,1,LIDAR,-0.058407,0.06410000000000002,3.0740526315789474,0.32050000000000006,1.6972763157894737
M3698,1e-05,0.0001,0.0,0.5,0.035,0.077351,0.149,nSEG,1,LIDAR,-0.058351,0.05100000000000002,3.071105263157895,0.25500000000000006,1.6630526315789473
M3699,1e-05,0.0001,0.0,0.5,0.04,0.077294,0.1614,nSEG,1,LIDAR,-0.058294,0.03860000000000002,3.0681052631578947,0.19300000000000012,1.6305526315789474
M3700,1e-05,0.0001,0.0,0.5,0.05,0.077185,0.1844,nSEG,1,LIDAR,-0.058185,0.015600000000000003,3.0623684210526316,0.07800000000000001,1.5701842105263157
M3701,1e-05,0.0001,0.25,-0.5,0.02,0.077358,0.1481,nSEG,1,LIDAR,-0.05835799999999999,0.0519,3.071473684210526,0.2595,1.665486842105263
M3702,1e-05,0.0001,0.25,-0.5,0.03,0.077167,0.1887,nSEG,1,LIDAR,-0.058166999999999996,0.011300000000000004,3.061421052631579,0.05650000000000002,1.5589605263157895
M3703,1e-05,0.0001,0.25,-0.5,0.035,0.076994,0.2067,nSEG,1,LIDAR,-0.057994000000000004,-0.006699999999999984,3.0523157894736843,0.03349999999999992,1.5429078947368422
M3704,1e-05,0.0001,0.25,-0.5,0.04,0.076877,0.2237,nSEG,1,LIDAR,-0.057877,-0.0237,3.046157894736842,0.1185,1.582328947368421
M3705,1e-05,0.0001,0.25,-0.5,0.05,0.076627,0.2553,nSEG,1,LIDAR,-0.057627,-0.055300000000000016,3.033,0.2765000000000001,1.65475
M3706,1e-05,0.0001,0.25,-0.25,0.02,0.077431,0.1312,nSEG,1,LIDAR,-0.058431,0.0688,3.075315789473684,0.344,1.709657894736842
M3707,1e-05,0.0001,0.25,-0.25,0.03,0.07727,0.1672,nSEG,1,LIDAR,-0.05827,0.032800000000000024,3.066842105263158,0.16400000000000012,1.615421052631579
M3708,1e-05,0.0001,0.25,-0.25,0.035,0.077193,0.1833,nSEG,1,LIDAR,-0.058192999999999995,0.01670000000000002,3.0627894736842105,0.0835000000000001,1.5731447368421052
M3709,1e-05,0.0001,0.25,-0.25,0.04,0.077045,0.1984,nSEG,1,LIDAR,-0.058045,0.001600000000000018,3.055,0.00800000000000009,1.5315
M3710,1e-05,0.0001,0.25,-0.25,0.05,0.076839,0.2264,nSEG,1,LIDAR,-0.057839,-0.02639999999999998,3.044157894736842,0.1319999999999999,1.588078947368421
M3711,1e-05,0.0001,0.25,0.0,0.02,0.077474,0.1204,nSEG,1,LIDAR,-0.058474,0.07960000000000002,3.077578947368421,0.3980000000000001,1.7377894736842106
M3712,1e-05,0.0001,0.25,0.0,0.03,0.077333,0.1534,nSEG,1,LIDAR,-0.058332999999999996,0.0466,3.070157894736842,0.233,1.651578947368421
M3713,1e-05,0.0001,0.25,0.0,0.035,0.077264,0.1682,nSEG,1,LIDAR,-0.058263999999999996,0.03180000000000002,3.0665263157894738,0.1590000000000001,1.612763157894737
