model,kt,ka,st_coeff,sa_coeff,n,flow_out_reach,stream_depth,geom,icalc,elev,flow_diff,depth_diff,flow_perc_err,depth_perc_err,combined_perc_err
M6703,1e-05,5.5e-05,0.25,-0.5,0.04,0.051181,0.1753,nSEG,1,LIDAR,-0.032181,0.0247,1.6937368421052632,0.1235,0.9086184210526316
M6704,1e-05,5.5e-05,0.25,-0.5,0.05,0.050958,0.1998,nSEG,1,LIDAR,-0.031958,0.00020000000000000573,1.6820000000000002,0.0010000000000000286,0.8415000000000001
M6705,1e-05,5.5e-05,0.25,-0.5,0.08,0.050355,0.2631,nSEG,1,LIDAR,-0.031354999999999994,-0.06309999999999999,1.6502631578947367,0.31549999999999995,0.9828815789473683
M6706,1e-05,5.5e-05,0.25,-0.25,0.03,0.051564,0.1312,nSEG,1,LIDAR,-0.032563999999999996,0.0688,1.7138947368421051,0.344,1.0289473684210526
M6707,1e-05,5.5e-05,0.25,-0.25,0.035,0.051456,0.1437,nSEG,1,LIDAR,-0.032456,0.05630000000000002,1.7082105263157894,0.2815000000000001,0.9948552631578947
M6708,1e-05,5.5e-05,0.25,-0.25,0.04,0.051354,0.1555,nSEG,1,LIDAR,-0.032353999999999994,0.04450000000000001,1.7028421052631577,0.22250000000000006,0.9626710526315789
M6709,1e-05,5.5e-05,0.25,-0.25,0.05,0.05116,0.1774,nSEG,1,LIDAR,-0.032159999999999994,0.02260000000000001,1.6926315789473683,0.11300000000000004,0.9028157894736841
M6710,1e-05,5.5e-05,0.25,-0.25,0.08,0.050639,0.2337,nSEG,1,LIDAR,-0.031639,-0.03369999999999998,1.6652105263157895,0.1684999999999999,0.9168552631578947
M6711,1e-05,5.5e-05,0.25,0.0,0.03,0.051654,0.1204,nSEG,1,LIDAR,-0.032654,0.07960000000000002,1.7186315789473685,0.3980000000000001,1.0583157894736843
M6712,1e-05,5.5e-05,0.25,0.0,0.035,0.051556,0.132,nSEG,1,LIDAR,-0.032556,0.068,1.7134736842105265,0.34,1.0267368421052632
M6713,1e-05,5.5e-05,0.25,0.0,0.04,0.051463,0.1428,nSEG,1,LIDAR,-0.032463000000000006,0.0572,1.7085789473684214,0.286,0.9972894736842107
M6714,1e-05,5.5e-05,0.25,0.0,0.05,0.051287,0.1629,nSEG,1,LIDAR,-0.032286999999999996,0.03710000000000002,1.6993157894736841,0.1855000000000001,0.9424078947368422
M6715,1e-05,5.5e-05,0.25,0.0,0.08,0.050815,0.2148,nSEG,1,LIDAR,-0.031814999999999996,-0.01479999999999998,1.6744736842105261,0.0739999999999999,0.874236842105263
M6716,1e-05,5.5e-05,0.25,0.25,0.03,0.051717,0.1127,nSEG,1,LIDAR,-0.032716999999999996,0.08730000000000002,1.7219473684210524,0.43650000000000005,1.0792236842105263
M6717,1e-05,5.5e-05,0.25,0.25,0.035,0.051627,0.1235,nSEG,1,LIDAR,-0.032627,0.07650000000000001,1.7172105263157897,0.38250000000000006,1.049855263157895
M6718,1e-05,5.5e-05,0.25,0.25,0.04,0.051541,0.1337,nSEG,1,LIDAR,-0.032541,0.0663,1.7126842105263158,0.33149999999999996,1.022092105263158
M6719,1e-05,5.5e-05,0.25,0.25,0.05,0.051378,0.1525,nSEG,1,LIDAR,-0.032378000000000004,0.047500000000000014,1.704105263157895,0.23750000000000007,0.9708026315789475
M6720,1e-05,5.5e-05,0.25,0.25,0.08,0.050941,0.2012,nSEG,1,LIDAR,-0.031941,-0.0011999999999999789,1.6811052631578947,0.005999999999999894,0.8435526315789472
M6721,1e-05,5.5e-05,0.25,0.5,0.03,0.051766,0.1068,nSEG,1,LIDAR,-0.032766,0.0932,1.724526315789474,0.466,1.095263157894737
M6722,1e-05,5.5e-05,0.25,0.5,0.035,0.051681,0.117,nSEG,1,LIDAR,-0.032681,0.083,1.7200526315789475,0.415,1.0675263157894737
M6723,1e-05,5.5e-05,0.25,0.5,0.04,0.0516,0.1267,nSEG,1,LIDAR,-0.032600000000000004,0.0733,1.7157894736842108,0.3665,1.0411447368421054
M6724,1e-05,5.5e-05,0.25,0.5,0.05,0.051446,0.1445,nSEG,1,LIDAR,-0.032446,0.05550000000000002,1.707684210526316,0.2775000000000001,0.992592105263158
M6725,1e-05,5.5e-05,0.25,0.5,0.08,0.051036,0.1907,nSEG,1,LIDAR,-0.032035999999999995,0.009300000000000003,1.6861052631578946,0.046500000000000014,0.8663026315789473
M6726,1e-05,5.5e-05,0.5,-0.5,0.03,0.051422,0.1479,nSEG,1,LIDAR,-0.032422000000000006,0.05210000000000001,1.7064210526315793,0.2605,0.9834605263157896
M6727,1e-05,5.5e-05,0.5,-0.5,0.035,0.051299,0.162,nSEG,1,LIDAR,-0.032298999999999994,0.038000000000000006,1.6999473684210524,0.19000000000000003,0.9449736842105262
M6728,1e-05,5.5e-05,0.5,-0.5,0.04,0.051181,0.1753,nSEG,1,LIDAR,-0.032181,0.0247,1.6937368421052632,0.1235,0.9086184210526316
M6729,1e-05,5.5e-05,0.5,-0.5,0.05,0.050958,0.1998,nSEG,1,LIDAR,-0.031958,0.00020000000000000573,1.6820000000000002,0.0010000000000000286,0.8415000000000001
M6730,1e-05,5.5e-05,0.5,-0.5,0.08,0.050356,0.2631,nSEG,1,LIDAR,-0.031355999999999995,-0.06309999999999999,1.650315789473684,0.31549999999999995,0.9829078947368419
M6731,1e-05,5.5e-05,0.5,-0.25,0.03,0.051564,0.1312,nSEG,1,LIDAR,-0.032563999999999996,0.0688,1.7138947368421051,0.344,1.0289473684210526
M6732,1e-05,5.5e-05,0.5,-0.25,0.035,0.051457,0.1437,nSEG,1,LIDAR,-0.032457,0.05630000000000002,1.708263157894737,0.2815000000000001,0.9948815789473685
M6733,1e-05,5.5e-05,0.5,-0.25,0.04,0.051354,0.1555,nSEG,1,LIDAR,-0.032353999999999994,0.04450000000000001,1.7028421052631577,0.22250000000000006,0.9626710526315789
M6734,1e-05,5.5e-05,0.5,-0.25,0.05,0.051161,0.1774,nSEG,1,LIDAR,-0.032160999999999995,0.02260000000000001,1.6926842105263156,0.11300000000000004,0.9028421052631578
M6735,1e-05,5.5e-05,0.5,-0.25,0.08,0.050639,0.2337,nSEG,1,LIDAR,-0.031639,-0.03369999999999998,1.6652105263157895,0.1684999999999999,0.9168552631578947
M6736,1e-05,5.5e-05,0.5,0.0,0.03,0.051654,0.1204,nSEG,1,LIDAR,-0.032654,0.07960000000000002,1.7186315789473685,0.3980000000000001,1.0583157894736843
M6737,1e-05,5.5e-05,0.5,0.0,0.035,0.051557,0.132,nSEG,1,LIDAR,-0.032557,0.068,1.7135263157894738,0.34,1.026763157894737
M6738,1e-05,5.5e-05,0.5,0.0,0.04,0.051464,0.1428,nSEG,1,LIDAR,-0.03246400000000001,0.0572,1.7086315789473687,0.286,0.9973157894736844
M6739,1e-05,5.5e-05,0.5,0.0,0.05,0.051288,0.1629,nSEG,1,LIDAR,-0.032288,0.03710000000000002,1.6993684210526314,0.1855000000000001,0.9424342105263157
M6740,1e-05,5.5e-05,0.5,0.0,0.08,0.050816,0.2148,nSEG,1,LIDAR,-0.031816,-0.01479999999999998,1.6745263157894736,0.0739999999999999,0.8742631578947367
M6741,1e-05,5.5e-05,0.5,0.25,0.03,0.051718,0.1127,nSEG,1,LIDAR,-0.032718,0.08730000000000002,1.722,0.43650000000000005,1.07925
M6742,1e-05,5.5e-05,0.5,0.25,0.035,0.051628,0.1235,nSEG,1,LIDAR,-0.032628000000000004,0.07650000000000001,1.717263157894737,0.38250000000000006,1.0498815789473686
M6743,1e-05,5.5e-05,0.5,0.25,0.04,0.051541,0.1337,nSEG,1,LIDAR,-0.032541,0.0663,1.7126842105263158,0.33149999999999996,1.022092105263158
M6744,1e-05,5.5e-05,0.5,0.25,0.05,0.051378,0.1526,nSEG,1,LIDAR,-0.032378000000000004,0.0474,1.704105263157895,0.237,0.9705526315789474
M6745,1e-05,5.5e-05,0.5,0.25,0.08,0.050942,0.2012,nSEG,1,LIDAR,-0.031942,-0.0011999999999999789,1.681157894736842,0.005999999999999894,0.843578947368421
M6746,1e-05,5.5e-05,0.5,0.5,0.03,0.051767,0.1068,nSEG,1,LIDAR,-0.032767000000000004,0.0932,1.7245789473684214,0.466,1.0952894736842107
M6747,1e-05,5.5e-05,0.5,0.5,0.035,0.051682,0.117,nSEG,1,LIDAR,-0.032682,0.083,1.720105263157895,0.415,1.0675526315789474
M6748,1e-05,5.5e-05,0.5,0.5,0.04,0.0516,0.1267,nSEG,1,LIDAR,-0.032600000000000004,0.0733,1.7157894736842108,0.3665,1.0411447368421054
M6749,1e-05,5.5e-05,0.5,0.5,0.05,0.051447,0.1445,nSEG,1,LIDAR,-0.032447000000000004,0.05550000000000002,1.7077368421052634,0.2775000000000001,0.9926184210526318
M6750,1e-05,5.5e-05,0.5,0.5,0.08,0.051037,0.1907,nSEG,1,LIDAR,-0.032036999999999996,0.009300000000000003,1.6861578947368419,0.046500000000000014,0.8663289473684209
M6751,1e-05,0.0001,-0.5,-0.5,0.03,0.077165,0.1887,nSEG,1,LIDAR,-0.058164999999999994,0.011300000000000004,3.061315789473684,0.05650000000000002,1.5589078947368422
M6752,1e-05,0.0001,-0.5,-0.5,0.035,0.076991,0.2067,nSEG,1,LIDAR,-0.057991,-0.006699999999999984,3.052157894736842,0.03349999999999992,1.5428289473684211
M6753,1e-05,0.0001,-0.5,-0.5,0.04,0.076874,0.2237,nSEG,1,LIDAR,-0.057873999999999995,-0.0237,3.046,0.1185,1.58225
M6754,1e-05,0.0001,-0.5,-0.5,0.05,0.076624,0.2553,nSEG,1,LIDAR,-0.057623999999999995,-0.055300000000000016,3.032842105263158,0.2765000000000001,1.6546710526315789
M6755,1e-05,0.0001,-0.5,-0.5,0.08,0.075917,0.3366,nSEG,1,LIDAR,-0.056916999999999995,-0.1366,2.995631578947368,0.6829999999999999,1.839315789473684
M6756,1e-05,0.0001,-0.5,-0.25,0.03,0.077267,0.1672,nSEG,1,LIDAR,-0.058267,0.032800000000000024,3.066684210526316,0.16400000000000012,1.615342105263158
M6757,1e-05,0.0001,-0.5,-0.25,0.035,0.07719,0.1833,nSEG,1,LIDAR,-0.05818999999999999,0.01670000000000002,3.062631578947368,0.0835000000000001,1.573065789473684
M6758,1e-05,0.0001,-0.5,-0.25,0.04,0.077042,0.1983,nSEG,1,LIDAR,-0.058041999999999996,0.001700000000000007,3.0548421052631576,0.008500000000000035,1.5316710526315789
M6759,1e-05,0.0001,-0.5,-0.25,0.05,0.076836,0.2264,nSEG,1,LIDAR,-0.057836,-0.02639999999999998,3.044,0.1319999999999999,1.588
M6760,1e-05,0.0001,-0.5,-0.25,0.08,0.076261,0.2989,nSEG,1,LIDAR,-0.05726099999999999,-0.09889999999999999,3.013736842105263,0.49449999999999994,1.7541184210526315
M6761,1e-05,0.0001,-0.5,0.0,0.03,0.077331,0.1534,nSEG,1,LIDAR,-0.058330999999999994,0.0466,3.070052631578947,0.233,1.6515263157894735
M6762,1e-05,0.0001,-0.5,0.0,0.035,0.077262,0.1682,nSEG,1,LIDAR,-0.058261999999999994,0.03180000000000002,3.0664210526315787,0.1590000000000001,1.6127105263157895
M6763,1e-05,0.0001,-0.5,0.0,0.04,0.077195,0.1822,nSEG,1,LIDAR,-0.058195,0.01780000000000001,3.062894736842105,0.08900000000000005,1.5759473684210525
M6764,1e-05,0.0001,-0.5,0.0,0.05,0.076981,0.2079,nSEG,1,LIDAR,-0.05798099999999999,-0.00789999999999999,3.051631578947368,0.03949999999999995,1.5455657894736838
M6765,1e-05,0.0001,-0.5,0.0,0.08,0.076467,0.2746,nSEG,1,LIDAR,-0.05746699999999999,-0.0746,3.0245789473684206,0.373,1.6987894736842102
M6766,1e-05,0.0001,-0.5,0.25,0.03,0.077374,0.1435,nSEG,1,LIDAR,-0.058373999999999995,0.05650000000000002,3.072315789473684,0.2825000000000001,1.677407894736842
M6767,1e-05,0.0001,-0.5,0.25,0.035,0.077312,0.1574,nSEG,1,LIDAR,-0.058312,0.0426,3.0690526315789475,0.213,1.6410263157894738
M6768,1e-05,0.0001,-0.5,0.25,0.04,0.077251,0.1704,nSEG,1,LIDAR,-0.058251,0.029600000000000015,3.0658421052631577,0.14800000000000008,1.606921052631579
M6769,1e-05,0.0001,-0.5,0.25,0.05,0.077131,0.1947,nSEG,1,LIDAR,-0.058131,0.005299999999999999,3.059526315789474,0.026499999999999996,1.543013157894737
M6770,1e-05,0.0001,-0.5,0.25,0.08,0.076606,0.2571,nSEG,1,LIDAR,-0.05760599999999999,-0.057099999999999984,3.031894736842105,0.2854999999999999,1.6586973684210524
M6771,1e-05,0.0001,-0.5,0.5,0.03,0.077406,0.1359,nSEG,1,LIDAR,-0.058406,0.06410000000000002,3.074,0.32050000000000006,1.69725
M6772,1e-05,0.0001,-0.5,0.5,0.035,0.077349,0.149,nSEG,1,LIDAR,-0.058349,0.05100000000000002,3.071,0.25500000000000006,1.663
M6773,1e-05,0.0001,-0.5,0.5,0.04,0.077292,0.1614,nSEG,1,LIDAR,-0.058292,0.03860000000000002,3.068,0.19300000000000012,1.6305
M6774,1e-05,0.0001,-0.5,0.5,0.05,0.077182,0.1844,nSEG,1,LIDAR,-0.058182,0.015600000000000003,3.0622105263157895,0.07800000000000001,1.5701052631578947
M6775,1e-05,0.0001,-0.5,0.5,0.08,0.076708,0.2436,nSEG,1,LIDAR,-0.057707999999999995,-0.0436,3.0372631578947367,0.218,1.6276315789473683
M6776,1e-05,0.0001,-0.25,-0.5,0.03,0.077166,0.1887,nSEG,1,LIDAR,-0.058165999999999995,0.011300000000000004,3.0613684210526313,0.05650000000000002,1.5589342105263158
M6777,1e-05,0.0001,-0.25,-0.5,0.035,0.076993,0.2067,nSEG,1,LIDAR,-0.057993,-0.006699999999999984,3.0522631578947372,0.03349999999999992,1.5428815789473687
M6778,1e-05,0.0001,-0.25,-0.5,0.04,0.076875,0.2237,nSEG,1,LIDAR,-0.057874999999999996,-0.0237,3.0460526315789473,0.1185,1.5822763157894737
M6779,1e-05,0.0001,-0.25,-0.5,0.05,0.076626,0.2553,nSEG,1,LIDAR,-0.057626,-0.055300000000000016,3.0329473684210524,0.2765000000000001,1.6547236842105262
M6780,1e-05,0.0001,-0.25,-0.5,0.08,0.075919,0.3366,nSEG,1,LIDAR,-0.056919,-0.1366,2.9957368421052633,0.6829999999999999,1.8393684210526315
M6781,1e-05,0.0001,-0.25,-0.25,0.03,0.077268,0.1672,nSEG,1,LIDAR,-0.058268,0.032800000000000024,3.0667368421052634,0.16400000000000012,1.6153684210526318
M6782,1e-05,0.0001,-0.25,-0.25,0.035,0.077191,0.1833,nSEG,1,LIDAR,-0.05819099999999999,0.01670000000000002,3.0626842105263155,0.0835000000000001,1.5730921052631577
M6783,1e-05,0.0001,-0.25,-0.25,0.04,0.077044,0.1983,nSEG,1,LIDAR,-0.058044,0.001700000000000007,3.0549473684210526,0.008500000000000035,1.5317236842105264
M6784,1e-05,0.0001,-0.25,-0.25,0.05,0.076837,0.2264,nSEG,1,LIDAR,-0.057837,-0.02639999999999998,3.0440526315789476,0.1319999999999999,1.5880263157894738
M6785,1e-05,0.0001,-0.25,-0.25,0.08,0.076263,0.2989,nSEG,1,LIDAR,-0.057262999999999994,-0.09889999999999999,3.0138421052631577,0.49449999999999994,1.7541710526315788
M6786,1e-05,0.0001,-0.25,0.0,0.03,0.077332,0.1534,nSEG,1,LIDAR,-0.058331999999999995,0.0466,3.0701052631578944,0.233,1.6515526315789473
M6787,1e-05,0.0001,-0.25,0.0,0.035,0.077263,0.1682,nSEG,1,LIDAR,-0.058262999999999995,0.03180000000000002,3.0664736842105262,0.1590000000000001,1.6127368421052632
M6788,1e-05,0.0001,-0.25,0.0,0.04,0.077196,0.1822,nSEG,1,LIDAR,-0.058196,0.01780000000000001,3.0629473684210526,0.08900000000000005,1.5759736842105263
M6789,1e-05,0.0001,-0.25,0.0,0.05,0.076982,0.2079,nSEG,1,LIDAR,-0.05798199999999999,-0.00789999999999999,3.0516842105263153,0.03949999999999995,1.5455921052631576
M6790,1e-05,0.0001,-0.25,0.0,0.08,0.076469,0.2746,nSEG,1,LIDAR,-0.05746899999999999,-0.0746,3.0246842105263156,0.373,1.6988421052631577
M6791,1e-05,0.0001,-0.25,0.25,0.03,0.077375,0.1435,nSEG,1,LIDAR,-0.058374999999999996,0.05650000000000002,3.0723684210526314,0.2825000000000001,1.6774342105263158
M6792,1e-05,0.0001,-0.25,0.25,0.035,0.077313,0.1574,nSEG,1,LIDAR,-0.058313000000000004,0.0426,3.069105263157895,0.213,1.6410526315789475
M6793,1e-05,0.0001,-0.25,0.25,0.04,0.077252,0.1704,nSEG,1,LIDAR,-0.058252,0.029600000000000015,3.0658947368421052,0.14800000000000008,1.6069473684210527
M6794,1e-05,0.0001,-0.25,0.25,0.05,0.077132,0.1947,nSEG,1,LIDAR,-0.058132,0.005299999999999999,3.059578947368421,0.026499999999999996,1.5430394736842106
M6795,1e-05,0.0001,-0.25,0.25,0.08,0.076608,0.2571,nSEG,1,LIDAR,-0.05760799999999999,-0.057099999999999984,3.0319999999999996,0.2854999999999999,1.6587499999999997
M6796,1e-05,0.0001,-0.25,0.5,0.03,0.077407,0.1359,nSEG,1,LIDAR,-0.058407,0.06410000000000002,3.0740526315789474,0.32050000000000006,1.6972763157894737
M6797,1e-05,0.0001,-0.25,0.5,0.035,0.07735,0.149,nSEG,1,LIDAR,-0.05835,0.05100000000000002,3.0710526315789473,0.25500000000000006,1.6630263157894736
M6798,1e-05,0.0001,-0.25,0.5,0.04,0.077293,0.1614,nSEG,1,LIDAR,-0.058293,0.03860000000000002,3.068052631578947,0.19300000000000012,1.6305263157894736
M6799,1e-05,0.0001,-0.25,0.5,0.05,0.077184,0.1844,nSEG,1,LIDAR,-0.058184,0.015600000000000003,3.062315789473684,0.07800000000000001,1.570157894736842
M6800,1e-05,0.0001,-0.25,0.5,0.08,0.07671,0.2436,nSEG,1,LIDAR,-0.05771,-0.0436,3.0373684210526317,0.218,1.6276842105263158
M6801,1e-05,0.0001,0.0,-0.5,0.03,0.077166,0.1887,nSEG,1,LIDAR,-0.058165999999999995,0.011300000000000004,3.0613684210526313,0.05650000000000002,1.5589342105263158
M6802,1e-05,0.0001,0.0,-0.5,0.035,0.076993,0.2067,nSEG,1,LIDAR,-0.057993,-0.006699999999999984,3.0522631578947372,0.03349999999999992,1.5428815789473687
M6803,1e-05,0.0001,0.0,-0.5,0.04,0.076876,0.2237,nSEG,1,LIDAR,-0.057876,-0.0237,3.0461052631578944,0.1185,1.5823026315789472
M6804,1e-05,0.0001,0.0,-0.5,0.05,0.076627,0.2553,nSEG,1,LIDAR,-0.057627,-0.055300000000000016,3.033,0.2765000000000001,1.65475
M6805,1e-05,0.0001,0.0,-0.5,0.08,0.07592,0.3366,nSEG,1,LIDAR,-0.05692,-0.1366,2.9957894736842103,0.6829999999999999,1.839394736842105
M6806,1e-05,0.0001,0.0,-0.25,0.03,0.077269,0.1672,nSEG,1,LIDAR,-0.058269,0.032800000000000024,3.0667894736842105,0.16400000000000012,1.6153947368421053
M6807,1e-05,0.0001,0.0,-0.25,0.035,0.077192,0.1833,nSEG,1,LIDAR,-0.058191999999999994,0.01670000000000002,3.062736842105263,0.0835000000000001,1.5731184210526314
M6808,1e-05,0.0001,0.0,-0.25,0.04,0.077045,0.1984,nSEG,1,LIDAR,-0.058045,0.001600000000000018,3.055,0.00800000000000009,1.5315
M6809,1e-05,0.0001,0.0,-0.25,0.05,0.076838,0.2264,nSEG,1,LIDAR,-0.057838,-0.02639999999999998,3.0441052631578946,0.1319999999999999,1.5880526315789472
M6810,1e-05,0.0001,0.0,-0.25,0.08,0.076265,0.2989,nSEG,1,LIDAR,-0.057264999999999996,-0.09889999999999999,3.0139473684210527,0.49449999999999994,1.7542236842105263
M6811,1e-05,0.0001,0.0,0.0,0.03,0.077332,0.1534,nSEG,1,LIDAR,-0.058331999999999995,0.0466,3.0701052631578944,0.233,1.6515526315789473
M6812,1e-05,0.0001,0.0,0.0,0.035,0.077264,0.1682,nSEG,1,LIDAR,-0.058263999999999996,0.03180000000000002,3.0665263157894738,0.1590000000000001,1.612763157894737
M6813,1e-05,0.0001,0.0,0.0,0.04,0.077197,0.1822,nSEG,1,LIDAR,-0.058197,0.01780000000000001,3.063,0.08900000000000005,1.576
M6814,1e-05,0.0001,0.0,0.0,0.05,0.076983,0.2079,nSEG,1,LIDAR,-0.05798299999999999,-0.00789999999999999,3.051736842105263,0.03949999999999995,1.5456184210526314
M6815,1e-05,0.0001,0.0,0.0,0.08,0.07647,0.2746,nSEG,1,LIDAR,-0.05746999999999999,-0.0746,3.0247368421052627,0.373,1.6988684210526315
M6816,1e-05,0.0001,0.0,0.25,0.03,0.077375,0.1435,nSEG,1,LIDAR,-0.058374999999999996,0.05650000000000002,3.0723684210526314,0.2825000000000001,1.6774342105263158
M6817,1e-05,0.0001,0.0,0.25,0.035,0.077314,0.1574,nSEG,1,LIDAR,-0.05831399999999999,0.0426,3.0691578947368416,0.213,1.6410789473684209
M6818,1e-05,0.0001,0.0,0.25,0.04,0.077253,0.1704,nSEG,1,LIDAR,-0.058253,0.029600000000000015,3.0659473684210528,0.14800000000000008,1.6069736842105264
M6819,1e-05,0.0001,0.0,0.25,0.05,0.077133,0.1947,nSEG,1,LIDAR,-0.05813299999999999,0.005299999999999999,3.059631578947368,0.026499999999999996,1.543065789473684
M6820,1e-05,0.0001,0.0,0.25,0.08,0.076609,0.2571,nSEG,1,LIDAR,-0.057608999999999994,-0.057099999999999984,3.032052631578947,0.2854999999999999,1.6587763157894735
M6821,1e-05,0.0001,0.0,0.5,0.03,0.077407,0.1359,nSEG,1,LIDAR,-0.058407,0.06410000000000002,3.0740526315789474,0.32050000000000006,1.6972763157894737
M6822,1e-05,0.0001,0.0,0.5,0.035,0.077351,0.149,nSEG,1,LIDAR,-0.058351,0.05100000000000002,3.071105263157895,0.25500000000000006,1.6630526315789473
M6823,1e-05,0.0001,0.0,0.5,0.04,0.077294,0.1614,nSEG,1,LIDAR,-0.058294,0.03860000000000002,3.0681052631578947,0.19300000000000012,1.6305526315789474
M6824,1e-05,0.0001,0.0,0.5,0.05,0.077185,0.1844,nSEG,1,LIDAR,-0.058185,0.015600000000000003,3.0623684210526316,0.07800000000000001,1.5701842105263157
M6825,1e-05,0.0001,0.0,0.5,0.08,0.076711,0.2436,nSEG,1,LIDAR,-0.057711,-0.0436,3.037421052631579,0.218,1.6277105263157894
M6826,1e-05,0.0001,0.25,-0.5,0.03,0.077167,0.1887,nSEG,1,LIDAR,-0.058166999999999996,0.011300000000000004,3.061421052631579,0.05650000000000002,1.5589605263157895
M6827,1e-05,0.0001,0.25,-0.5,0.035,0.076994,0.2067,nSEG,1,LIDAR,-0.057994000000000004,-0.006699999999999984,3.0523157894736843,0.03349999999999992,1.5429078947368422
M6828,1e-05,0.0001,0.25,-0.5,0.04,0.076877,0.2237,nSEG,1,LIDAR,-0.057877,-0.0237,3.046157894736842,0.1185,1.582328947368421
M6829,1e-05,0.0001,0.25,-0.5,0.05,0.076627,0.2553,nSEG,1,LIDAR,-0.057627,-0.055300000000000016,3.033,0.2765000000000001,1.65475
M6830,1e-05,0.0001,0.25,-0.5,0.08,0.075921,0.3366,nSEG,1,LIDAR,-0.056921,-0.1366,2.995842105263158,0.6829999999999999,1.8394210526315788
M6831,1e-05,0.0001,0.25,-0.25,0.03,0.07727,0.1672,nSEG,1,LIDAR,-0.05827,0.032800000000000024,3.066842105263158,0.16400000000000012,1.615421052631579
M6832,1e-05,0.0001,0.25,-0.25,0.035,0.077193,0.1833,nSEG,1,LIDAR,-0.058192999999999995,0.01670000000000002,3.0627894736842105,0.0835000000000001,1.5731447368421052
M6833,1e-05,0.0001,0.25,-0.25,0.04,0.077045,0.1984,nSEG,1,LIDAR,-0.058045,0.001600000000000018,3.055,0.00800000000000009,1.5315
M6834,1e-05,0.0001,0.25,-0.25,0.05,0.076839,0.2264,nSEG,1,LIDAR,-0.057839,-0.02639999999999998,3.044157894736842,0.1319999999999999,1.588078947368421
M6835,1e-05,0.0001,0.25,-0.25,0.08,0.076266,0.2989,nSEG,1,LIDAR,-0.057266,-0.09889999999999999,3.014,0.49449999999999994,1.7542499999999999
M6836,1e-05,0.0001,0.25,0.0,0.03,0.077333,0.1534,nSEG,1,LIDAR,-0.058332999999999996,0.0466,3.070157894736842,0.233,1.651578947368421
M6837,1e-05,0.0001,0.25,0.0,0.035,0.077264,0.1682,nSEG,1,LIDAR,-0.058263999999999996,0.03180000000000002,3.0665263157894738,0.1590000000000001,1.612763157894737
M6838,1e-05,0.0001,0.25,0.0,0.04,0.077197,0.1822,nSEG,1,LIDAR,-0.058197,0.01780000000000001,3.063,0.08900000000000005,1.576
M6839,1e-05,0.0001,0.25,0.0,0.05,0.076984,0.2079,nSEG,1,LIDAR,-0.057983999999999994,-0.00789999999999999,3.0517894736842104,0.03949999999999995,1.5456447368421051
M6840,1e-05,0.0001,0.25,0.0,0.08,0.076471,0.2746,nSEG,1,LIDAR,-0.057470999999999994,-0.0746,3.0247894736842103,0.373,1.6988947368421052
M6841,1e-05,0.0001,0.25,0.25,0.03,0.077376,0.1435,nSEG,1,LIDAR,-0.058376,0.05650000000000002,3.072421052631579,0.2825000000000001,1.6774605263157896
M6842,1e-05,0.0001,0.25,0.25,0.035,0.077315,0.1574,nSEG,1,LIDAR,-0.05831499999999999,0.0426,3.069210526315789,0.213,1.6411052631578946
M6843,1e-05,0.0001,0.25,0.25,0.04,0.077253,0.1704,nSEG,1,LIDAR,-0.058253,0.029600000000000015,3.0659473684210528,0.14800000000000008,1.6069736842105264
M6844,1e-05,0.0001,0.25,0.25,0.05,0.077134,0.1947,nSEG,1,LIDAR,-0.05813399999999999,0.005299999999999999,3.0596842105263153,0.026499999999999996,1.5430921052631577
M6845,1e-05,0.0001,0.25,0.25,0.08,0.07661,0.2571,nSEG,1,LIDAR,-0.057609999999999995,-0.057099999999999984,3.0321052631578946,0.2854999999999999,1.6588026315789473
M6846,1e-05,0.0001,0.25,0.5,0.03,0.077408,0.1359,nSEG,1,LIDAR,-0.058408,0.06410000000000002,3.074105263157895,0.32050000000000006,1.6973026315789475
M6847,1e-05,0.0001,0.25,0.5,0.035,0.077352,0.1491,nSEG,1,LIDAR,-0.058352,0.0509,3.0711578947368423,0.2545,1.6628289473684212
M6848,1e-05,0.0001,0.25,0.5,0.04,0.077295,0.1614,nSEG,1,LIDAR,-0.058295,0.03860000000000002,3.068157894736842,0.19300000000000012,1.6305789473684211
M6849,1e-05,0.0001,0.25,0.5,0.05,0.077185,0.1844,nSEG,1,LIDAR,-0.058185,0.015600000000000003,3.0623684210526316,0.07800000000000001,1.5701842105263157
M6850,1e-05,0.0001,0.25,0.5,0.08,0.076712,0.2436,nSEG,1,LIDAR,-0.057712,-0.0436,3.0374736842105263,0.218,1.6277368421052631
M6851,1e-05,0.0001,0.5,-0.5,0.03,0.077167,0.1887,nSEG,1,LIDAR,-0.058166999999999996,0.011300000000000004,3.061421052631579,0.05650000000000002,1.5589605263157895
M6852,1e-05,0.0001,0.5,-0.5,0.035,0.076994,0.2067,nSEG,1,LIDAR,-0.057994000000000004,-0.006699999999999984,3.0523157894736843,0.03349999999999992,1.5429078947368422
M6853,1e-05,0.0001,0.5,-0.5,0.04,0.076877,0.2237,nSEG,1,LIDAR,-0.057877,-0.0237,3.046157894736842,0.1185,1.582328947368421
M6854,1e-05,0.0001,0.5,-0.5,0.05,0.076628,0.2553,nSEG,1,LIDAR,-0.057628,-0.055300000000000016,3.0330526315789474,0.2765000000000001,1.6547763157894737
