model,kt,ka,st_coeff,sa_coeff,n,flow_out_reach,stream_depth,geom,icalc,elev,flow_diff,depth_diff,flow_perc_err,depth_perc_err,combined_perc_err
M344,1e-05,1e-05,0.25,0.25,0.05,0.0078792,0.03239,2SEG,1,GNSS,0.0111208,0.16761,0.5853052631578948,0.83805,0.7116776315789474
M345,1e-05,1e-05,0.25,0.25,0.08,0.0078255,0.04277,2SEG,1,GNSS,0.011174499999999999,0.15723,0.5881315789473683,0.78615,0.6871407894736842
M346,1e-05,1e-05,0.25,0.5,0.03,0.0079286,0.02266,2SEG,1,GNSS,0.0110714,0.17734,0.5827052631578947,0.8866999999999999,0.7347026315789473
M347,1e-05,1e-05,0.25,0.5,0.035,0.0079173,0.02483,2SEG,1,GNSS,0.0110827,0.17517000000000002,0.5832999999999999,0.87585,0.729575
M348,1e-05,1e-05,0.25,0.5,0.04,0.0079067,0.02688,2SEG,1,GNSS,0.0110933,0.17312,0.5838578947368421,0.8655999999999999,0.7247289473684211
M349,1e-05,1e-05,0.25,0.5,0.05,0.007887,0.03069,2SEG,1,GNSS,0.011113,0.16931000000000002,0.5848947368421052,0.84655,0.7157223684210526
M350,1e-05,1e-05,0.25,0.5,0.08,0.0078358,0.04052,2SEG,1,GNSS,0.011164199999999999,0.15948,0.5875894736842104,0.7974,0.6924947368421053
M351,1e-05,1e-05,0.5,-0.5,0.03,0.0078895,0.03141,2SEG,1,GNSS,0.011110499999999999,0.16859000000000002,0.5847631578947368,0.8429500000000001,0.7138565789473684
M352,1e-05,1e-05,0.5,-0.5,0.035,0.0078745,0.03441,2SEG,1,GNSS,0.0111255,0.16559000000000001,0.5855526315789474,0.8279500000000001,0.7067513157894738
M353,1e-05,1e-05,0.5,-0.5,0.04,0.0078603,0.03724,2SEG,1,GNSS,0.011139699999999999,0.16276000000000002,0.5862999999999999,0.8138000000000001,0.7000500000000001
M354,1e-05,1e-05,0.5,-0.5,0.05,0.007834,0.04249,2SEG,1,GNSS,0.011165999999999999,0.15751,0.5876842105263157,0.78755,0.6876171052631579
M355,1e-05,1e-05,0.5,-0.5,0.08,0.0077659,0.05605,2SEG,1,GNSS,0.0112341,0.14395000000000002,0.5912684210526317,0.7197500000000001,0.6555092105263158
M356,1e-05,1e-05,0.5,-0.25,0.03,0.0079057,0.02785,2SEG,1,GNSS,0.0110943,0.17215000000000003,0.5839105263157894,0.8607500000000001,0.7223302631578947
M357,1e-05,1e-05,0.5,-0.25,0.035,0.0078923,0.03051,2SEG,1,GNSS,0.0111077,0.16949,0.5846157894736842,0.8474499999999999,0.7160328947368421
M358,1e-05,1e-05,0.5,-0.25,0.04,0.0078796,0.03303,2SEG,1,GNSS,0.011120399999999999,0.16697,0.5852842105263157,0.83485,0.7100671052631579
M359,1e-05,1e-05,0.5,-0.25,0.05,0.007856,0.03769,2SEG,1,GNSS,0.011144,0.16231,0.5865263157894737,0.81155,0.6990381578947369
M360,1e-05,1e-05,0.5,-0.25,0.08,0.0077949,0.04974,2SEG,1,GNSS,0.011205099999999999,0.15026,0.5897421052631578,0.7513,0.6705210526315789
M361,1e-05,1e-05,0.5,0.0,0.03,0.0079161,0.02556,2SEG,1,GNSS,0.011083899999999999,0.17444,0.5833631578947368,0.8722,0.7277815789473684
M362,1e-05,1e-05,0.5,0.0,0.035,0.0079037,0.02801,2SEG,1,GNSS,0.0110963,0.17199,0.5840157894736843,0.85995,0.7219828947368421
M363,1e-05,1e-05,0.5,0.0,0.04,0.0078919,0.03032,2SEG,1,GNSS,0.0111081,0.16968,0.5846368421052631,0.8483999999999999,0.7165184210526315
M364,1e-05,1e-05,0.5,0.0,0.05,0.0078701,0.03461,2SEG,1,GNSS,0.0111299,0.16539,0.5857842105263158,0.82695,0.7063671052631579
M365,1e-05,1e-05,0.5,0.0,0.08,0.0078135,0.04569,2SEG,1,GNSS,0.0111865,0.15431,0.5887631578947369,0.77155,0.6801565789473685
M366,1e-05,1e-05,0.5,0.25,0.03,0.0079236,0.02392,2SEG,1,GNSS,0.0110764,0.17608000000000001,0.5829684210526316,0.8804000000000001,0.7316842105263158
M367,1e-05,1e-05,0.5,0.25,0.035,0.0079118,0.02622,2SEG,1,GNSS,0.0110882,0.17378000000000002,0.5835894736842105,0.8689,0.7262447368421052
M368,1e-05,1e-05,0.5,0.25,0.04,0.0079008,0.02838,2SEG,1,GNSS,0.0110992,0.17162000000000002,0.5841684210526316,0.8581000000000001,0.7211342105263159
M369,1e-05,1e-05,0.5,0.25,0.05,0.0078802,0.03239,2SEG,1,GNSS,0.011119799999999999,0.16761,0.5852526315789474,0.83805,0.7116513157894737
M370,1e-05,1e-05,0.5,0.25,0.08,0.0078268,0.04277,2SEG,1,GNSS,0.0111732,0.15723,0.5880631578947368,0.78615,0.6871065789473685
M371,1e-05,1e-05,0.5,0.5,0.03,0.0079293,0.02266,2SEG,1,GNSS,0.0110707,0.17734,0.5826684210526315,0.8866999999999999,0.7346842105263157
M372,1e-05,1e-05,0.5,0.5,0.035,0.0079181,0.02483,2SEG,1,GNSS,0.011081899999999999,0.17517000000000002,0.5832578947368421,0.87585,0.729553947368421
M373,1e-05,1e-05,0.5,0.5,0.04,0.0079076,0.02688,2SEG,1,GNSS,0.011092399999999999,0.17312,0.5838105263157894,0.8655999999999999,0.7247052631578947
M374,1e-05,1e-05,0.5,0.5,0.05,0.007888,0.03069,2SEG,1,GNSS,0.011112,0.16931000000000002,0.5848421052631579,0.84655,0.715696052631579
M375,1e-05,1e-05,0.5,0.5,0.08,0.0078371,0.04053,2SEG,1,GNSS,0.0111629,0.15947,0.5875210526315789,0.79735,0.6924355263157895
M376,1e-05,5.5e-05,-0.5,-0.5,0.03,0.024804,0.06237,2SEG,1,GNSS,-0.005804,0.13763,0.30547368421052634,0.6881499999999999,0.49681184210526314
M377,1e-05,5.5e-05,-0.5,-0.5,0.035,0.024719,0.06827,2SEG,1,GNSS,-0.005719000000000002,0.13173,0.3010000000000001,0.6586500000000001,0.47982500000000006
M378,1e-05,5.5e-05,-0.5,-0.5,0.04,0.024638,0.07383,2SEG,1,GNSS,-0.005638000000000001,0.12617,0.2967368421052632,0.63085,0.4637934210526316
M379,1e-05,5.5e-05,-0.5,-0.5,0.05,0.024488,0.0841,2SEG,1,GNSS,-0.005488,0.11590000000000002,0.2888421052631579,0.5795,0.43417105263157896
M380,1e-05,5.5e-05,-0.5,-0.5,0.08,0.024096,0.1104,2SEG,1,GNSS,-0.005096,0.08960000000000001,0.26821052631578945,0.44800000000000006,0.35810526315789476
M381,1e-05,5.5e-05,-0.5,-0.25,0.03,0.024902,0.05536,2SEG,1,GNSS,-0.005902000000000001,0.14464000000000002,0.3106315789473685,0.7232000000000001,0.5169157894736842
M382,1e-05,5.5e-05,-0.5,-0.25,0.035,0.024827,0.06061,2SEG,1,GNSS,-0.005826999999999999,0.13939000000000001,0.3066842105263157,0.6969500000000001,0.5018171052631579
M383,1e-05,5.5e-05,-0.5,-0.25,0.04,0.024756,0.06556,2SEG,1,GNSS,-0.005756000000000001,0.13444,0.3029473684210527,0.6722,0.4875736842105264
M384,1e-05,5.5e-05,-0.5,-0.25,0.05,0.024623,0.07471,2SEG,1,GNSS,-0.0056229999999999995,0.12529,0.2959473684210526,0.6264500000000001,0.46119868421052634
M385,1e-05,5.5e-05,-0.5,-0.25,0.08,0.024276,0.09821,2SEG,1,GNSS,-0.0052759999999999994,0.10179,0.27768421052631576,0.50895,0.3933171052631579
M386,1e-05,5.5e-05,-0.5,0.0,0.03,0.024965,0.05085,2SEG,1,GNSS,-0.0059650000000000016,0.14915,0.3139473684210527,0.74575,0.5298486842105263
M387,1e-05,5.5e-05,-0.5,0.0,0.035,0.024896,0.05569,2SEG,1,GNSS,-0.005896000000000002,0.14431,0.3103157894736843,0.7215499999999999,0.5159328947368421
M388,1e-05,5.5e-05,-0.5,0.0,0.04,0.024831,0.06024,2SEG,1,GNSS,-0.005830999999999999,0.13976,0.3068947368421052,0.6988,0.5028473684210526
M389,1e-05,5.5e-05,-0.5,0.0,0.05,0.024709,0.06867,2SEG,1,GNSS,-0.005708999999999999,0.13133,0.3004736842105263,0.65665,0.4785618421052631
M390,1e-05,5.5e-05,-0.5,0.0,0.08,0.024391,0.09035,2SEG,1,GNSS,-0.005391,0.10965000000000001,0.2837368421052632,0.54825,0.4159934210526316
M391,1e-05,5.5e-05,-0.5,0.25,0.03,0.025009,0.04761,2SEG,1,GNSS,-0.0060090000000000005,0.15239000000000003,0.31626315789473686,0.7619500000000001,0.5391065789473685
M392,1e-05,5.5e-05,-0.5,0.25,0.035,0.024945,0.05215,2SEG,1,GNSS,-0.005944999999999999,0.14785,0.3128947368421052,0.73925,0.5260723684210526
M393,1e-05,5.5e-05,-0.5,0.25,0.04,0.024884,0.05641,2SEG,1,GNSS,-0.005884,0.14359,0.30968421052631584,0.71795,0.5138171052631579
M394,1e-05,5.5e-05,-0.5,0.25,0.05,0.024771,0.06432,2SEG,1,GNSS,-0.005771000000000002,0.13568000000000002,0.30373684210526325,0.6784000000000001,0.4910684210526317
M395,1e-05,5.5e-05,-0.5,0.25,0.08,0.024473,0.08467,2SEG,1,GNSS,-0.005473000000000002,0.11533000000000002,0.2880526315789475,0.57665,0.4323513157894737
M396,1e-05,5.5e-05,-0.5,0.5,0.03,0.025044,0.04511,2SEG,1,GNSS,-0.006044000000000001,0.15489000000000003,0.3181052631578948,0.7744500000000001,0.5462776315789475
M397,1e-05,5.5e-05,-0.5,0.5,0.035,0.024983,0.04942,2SEG,1,GNSS,-0.005983000000000002,0.15058000000000002,0.3148947368421054,0.7529,0.5338973684210527
M398,1e-05,5.5e-05,-0.5,0.5,0.04,0.024925,0.05346,2SEG,1,GNSS,-0.005925,0.14654,0.31184210526315786,0.7327,0.5222710526315789
M399,1e-05,5.5e-05,-0.5,0.5,0.05,0.024818,0.06097,2SEG,1,GNSS,-0.005818,0.13903000000000001,0.3062105263157895,0.69515,0.5006802631578948
M400,1e-05,5.5e-05,-0.5,0.5,0.08,0.024536,0.08028,2SEG,1,GNSS,-0.005535999999999999,0.11972000000000001,0.29136842105263155,0.5986,0.44498421052631576
M401,1e-05,5.5e-05,-0.25,-0.5,0.03,0.024805,0.06237,2SEG,1,GNSS,-0.005805000000000001,0.13763,0.30552631578947376,0.6881499999999999,0.49683815789473684
M402,1e-05,5.5e-05,-0.25,-0.5,0.035,0.024721,0.06828,2SEG,1,GNSS,-0.005721,0.13172,0.30110526315789476,0.6586,0.47985263157894736
M403,1e-05,5.5e-05,-0.25,-0.5,0.04,0.024641,0.07383,2SEG,1,GNSS,-0.005641,0.12617,0.29689473684210527,0.63085,0.4638723684210526
M404,1e-05,5.5e-05,-0.25,-0.5,0.05,0.024491,0.0841,2SEG,1,GNSS,-0.005490999999999999,0.11590000000000002,0.289,0.5795,0.43425
M405,1e-05,5.5e-05,-0.25,-0.5,0.08,0.024099,0.1104,2SEG,1,GNSS,-0.005098999999999999,0.08960000000000001,0.26836842105263153,0.44800000000000006,0.35818421052631577
M406,1e-05,5.5e-05,-0.25,-0.25,0.03,0.024904,0.05536,2SEG,1,GNSS,-0.0059039999999999995,0.14464000000000002,0.31073684210526314,0.7232000000000001,0.5169684210526316
M407,1e-05,5.5e-05,-0.25,-0.25,0.035,0.024829,0.06061,2SEG,1,GNSS,-0.005829000000000001,0.13939000000000001,0.30678947368421056,0.6969500000000001,0.5018697368421053
M408,1e-05,5.5e-05,-0.25,-0.25,0.04,0.024758,0.06556,2SEG,1,GNSS,-0.005757999999999999,0.13444,0.30305263157894735,0.6722,0.4876263157894737
M409,1e-05,5.5e-05,-0.25,-0.25,0.05,0.024626,0.07471,2SEG,1,GNSS,-0.005625999999999999,0.12529,0.2961052631578947,0.6264500000000001,0.4612776315789474
M410,1e-05,5.5e-05,-0.25,-0.25,0.08,0.024279,0.09822,2SEG,1,GNSS,-0.005278999999999999,0.10178000000000001,0.27784210526315783,0.5089,0.3933710526315789
M411,1e-05,5.5e-05,-0.25,0.0,0.03,0.024966,0.05086,2SEG,1,GNSS,-0.005965999999999999,0.14914,0.31399999999999995,0.7456999999999999,0.5298499999999999
M412,1e-05,5.5e-05,-0.25,0.0,0.035,0.024898,0.05569,2SEG,1,GNSS,-0.0058980000000000005,0.14431,0.310421052631579,0.7215499999999999,0.5159855263157894
M413,1e-05,5.5e-05,-0.25,0.0,0.04,0.024833,0.06025,2SEG,1,GNSS,-0.005833000000000001,0.13975,0.3070000000000001,0.69875,0.5028750000000001
M414,1e-05,5.5e-05,-0.25,0.0,0.05,0.024711,0.06868,2SEG,1,GNSS,-0.005711000000000001,0.13132,0.3005789473684211,0.6566,0.47858947368421056
M415,1e-05,5.5e-05,-0.25,0.0,0.08,0.024394,0.09035,2SEG,1,GNSS,-0.0053939999999999995,0.10965000000000001,0.28389473684210526,0.54825,0.41607236842105266
M416,1e-05,5.5e-05,-0.25,0.25,0.03,0.025011,0.04761,2SEG,1,GNSS,-0.006010999999999999,0.15239000000000003,0.3163684210526315,0.7619500000000001,0.5391592105263159
M417,1e-05,5.5e-05,-0.25,0.25,0.035,0.024947,0.05215,2SEG,1,GNSS,-0.005947000000000001,0.14785,0.31300000000000006,0.73925,0.526125
M418,1e-05,5.5e-05,-0.25,0.25,0.04,0.024886,0.05642,2SEG,1,GNSS,-0.005885999999999999,0.14358,0.30978947368421045,0.7179,0.5138447368421052
M419,1e-05,5.5e-05,-0.25,0.25,0.05,0.024773,0.06432,2SEG,1,GNSS,-0.005773,0.13568000000000002,0.3038421052631579,0.6784000000000001,0.491121052631579
M420,1e-05,5.5e-05,-0.25,0.25,0.08,0.024476,0.08467,2SEG,1,GNSS,-0.005476000000000002,0.11533000000000002,0.2882105263157896,0.57665,0.4324302631578948
M421,1e-05,5.5e-05,-0.25,0.5,0.03,0.025046,0.04512,2SEG,1,GNSS,-0.006045999999999999,0.15488000000000002,0.31821052631578944,0.7744000000000001,0.5463052631578947
M422,1e-05,5.5e-05,-0.25,0.5,0.035,0.024985,0.04942,2SEG,1,GNSS,-0.005985000000000001,0.15058000000000002,0.31500000000000006,0.7529,0.53395
M423,1e-05,5.5e-05,-0.25,0.5,0.04,0.024927,0.05347,2SEG,1,GNSS,-0.005927000000000002,0.14653000000000002,0.31194736842105275,0.73265,0.5222986842105264
M424,1e-05,5.5e-05,-0.25,0.5,0.05,0.02482,0.06097,2SEG,1,GNSS,-0.005819999999999999,0.13903000000000001,0.30631578947368415,0.69515,0.5007328947368421
M425,1e-05,5.5e-05,-0.25,0.5,0.08,0.02454,0.08029,2SEG,1,GNSS,-0.00554,0.11971000000000001,0.29157894736842105,0.59855,0.44506447368421054
M426,1e-05,5.5e-05,0.0,-0.5,0.03,0.024807,0.06237,2SEG,1,GNSS,-0.005807,0.13763,0.3056315789473684,0.6881499999999999,0.49689078947368415
M427,1e-05,5.5e-05,0.0,-0.5,0.035,0.024722,0.06828,2SEG,1,GNSS,-0.005722000000000001,0.13172,0.3011578947368422,0.6586,0.47987894736842107
M428,1e-05,5.5e-05,0.0,-0.5,0.04,0.024642,0.07383,2SEG,1,GNSS,-0.005642000000000001,0.12617,0.2969473684210527,0.63085,0.4638986842105264
M429,1e-05,5.5e-05,0.0,-0.5,0.05,0.024492,0.0841,2SEG,1,GNSS,-0.005492,0.11590000000000002,0.2890526315789474,0.5795,0.4342763157894737
M430,1e-05,5.5e-05,0.0,-0.5,0.08,0.024101,0.1104,2SEG,1,GNSS,-0.005101000000000001,0.08960000000000001,0.2684736842105264,0.44800000000000006,0.35823684210526324
M431,1e-05,5.5e-05,0.0,-0.25,0.03,0.024905,0.05536,2SEG,1,GNSS,-0.0059050000000000005,0.14464000000000002,0.31078947368421056,0.7232000000000001,0.5169947368421053
M432,1e-05,5.5e-05,0.0,-0.25,0.035,0.02483,0.06062,2SEG,1,GNSS,-0.005830000000000002,0.13938,0.306842105263158,0.6969,0.501871052631579
M433,1e-05,5.5e-05,0.0,-0.25,0.04,0.024759,0.06556,2SEG,1,GNSS,-0.005759,0.13444,0.30310526315789477,0.6722,0.4876526315789474
M434,1e-05,5.5e-05,0.0,-0.25,0.05,0.024627,0.07472,2SEG,1,GNSS,-0.005627,0.12528,0.2961578947368421,0.6264,0.461278947368421
M435,1e-05,5.5e-05,0.0,-0.25,0.08,0.024281,0.09823,2SEG,1,GNSS,-0.005281000000000001,0.10177000000000001,0.27794736842105267,0.50885,0.3933986842105264
M436,1e-05,5.5e-05,0.0,0.0,0.03,0.024968,0.05086,2SEG,1,GNSS,-0.005968000000000001,0.14914,0.3141052631578948,0.7456999999999999,0.5299026315789473
M437,1e-05,5.5e-05,0.0,0.0,0.035,0.024899,0.0557,2SEG,1,GNSS,-0.0058990000000000015,0.1443,0.3104736842105264,0.7215,0.5159868421052632
M438,1e-05,5.5e-05,0.0,0.0,0.04,0.024834,0.06025,2SEG,1,GNSS,-0.005833999999999999,0.13975,0.3070526315789473,0.69875,0.5029013157894736
M439,1e-05,5.5e-05,0.0,0.0,0.05,0.024713,0.06868,2SEG,1,GNSS,-0.005712999999999999,0.13132,0.3006842105263158,0.6566,0.47864210526315787
M440,1e-05,5.5e-05,0.0,0.0,0.08,0.024396,0.09036,2SEG,1,GNSS,-0.0053960000000000015,0.10964000000000002,0.2840000000000001,0.5482,0.4161
M441,1e-05,5.5e-05,0.0,0.25,0.03,0.025012,0.04762,2SEG,1,GNSS,-0.006012,0.15238000000000002,0.31642105263157894,0.7619,0.5391605263157895
M442,1e-05,5.5e-05,0.0,0.25,0.035,0.024948,0.05215,2SEG,1,GNSS,-0.005948000000000002,0.14785,0.31305263157894747,0.73925,0.5261513157894737
M443,1e-05,5.5e-05,0.0,0.25,0.04,0.024888,0.05642,2SEG,1,GNSS,-0.005888000000000001,0.14358,0.30989473684210533,0.7179,0.5138973684210526
M444,1e-05,5.5e-05,0.0,0.25,0.05,0.024775,0.06433,2SEG,1,GNSS,-0.005774999999999999,0.13567,0.3039473684210526,0.67835,0.49114868421052627
M445,1e-05,5.5e-05,0.0,0.25,0.08,0.024478,0.08468,2SEG,1,GNSS,-0.005478,0.11532,0.28831578947368425,0.5766,0.43245789473684215
M446,1e-05,5.5e-05,0.0,0.5,0.03,0.025047,0.04512,2SEG,1,GNSS,-0.006047,0.15488000000000002,0.31826315789473686,0.7744000000000001,0.5463315789473685
M447,1e-05,5.5e-05,0.0,0.5,0.035,0.024986,0.04942,2SEG,1,GNSS,-0.005986000000000002,0.15058000000000002,0.3150526315789475,0.7529,0.5339763157894737
M448,1e-05,5.5e-05,0.0,0.5,0.04,0.024929,0.05347,2SEG,1,GNSS,-0.005929,0.14653000000000002,0.3120526315789474,0.73265,0.5223513157894737
M449,1e-05,5.5e-05,0.0,0.5,0.05,0.024822,0.06097,2SEG,1,GNSS,-0.005822000000000001,0.13903000000000001,0.306421052631579,0.69515,0.5007855263157895
M450,1e-05,5.5e-05,0.0,0.5,0.08,0.024542,0.08029,2SEG,1,GNSS,-0.005542000000000002,0.11971000000000001,0.2916842105263159,0.59855,0.44511710526315795
M451,1e-05,5.5e-05,0.25,-0.5,0.03,0.024807,0.06237,2SEG,1,GNSS,-0.005807,0.13763,0.3056315789473684,0.6881499999999999,0.49689078947368415
M452,1e-05,5.5e-05,0.25,-0.5,0.035,0.024723,0.06828,2SEG,1,GNSS,-0.005722999999999999,0.13172,0.30121052631578943,0.6586,0.4799052631578947
M453,1e-05,5.5e-05,0.25,-0.5,0.04,0.024643,0.07383,2SEG,1,GNSS,-0.005643000000000002,0.12617,0.2970000000000001,0.63085,0.46392500000000003
M454,1e-05,5.5e-05,0.25,-0.5,0.05,0.024493,0.08411,2SEG,1,GNSS,-0.005493000000000001,0.11589,0.2891052631578948,0.57945,0.4342776315789474
M455,1e-05,5.5e-05,0.25,-0.5,0.08,0.024102,0.1104,2SEG,1,GNSS,-0.005101999999999999,0.08960000000000001,0.2685263157894736,0.44800000000000006,0.35826315789473684
M456,1e-05,5.5e-05,0.25,-0.25,0.03,0.024906,0.05536,2SEG,1,GNSS,-0.0059060000000000015,0.14464000000000002,0.310842105263158,0.7232000000000001,0.517021052631579
M457,1e-05,5.5e-05,0.25,-0.25,0.035,0.024831,0.06062,2SEG,1,GNSS,-0.005830999999999999,0.13938,0.3068947368421052,0.6969,0.5018973684210526
M458,1e-05,5.5e-05,0.25,-0.25,0.04,0.02476,0.06556,2SEG,1,GNSS,-0.005760000000000001,0.13444,0.3031578947368422,0.6722,0.4876789473684211
M459,1e-05,5.5e-05,0.25,-0.25,0.05,0.024628,0.07472,2SEG,1,GNSS,-0.005628000000000001,0.12528,0.29621052631578954,0.6264,0.4613052631578948
M460,1e-05,5.5e-05,0.25,-0.25,0.08,0.024283,0.09823,2SEG,1,GNSS,-0.0052829999999999995,0.10177000000000001,0.27805263157894733,0.50885,0.3934513157894737
M461,1e-05,5.5e-05,0.25,0.0,0.03,0.024968,0.05086,2SEG,1,GNSS,-0.005968000000000001,0.14914,0.3141052631578948,0.7456999999999999,0.5299026315789473
M462,1e-05,5.5e-05,0.25,0.0,0.035,0.0249,0.0557,2SEG,1,GNSS,-0.005899999999999999,0.1443,0.31052631578947365,0.7215,0.5160131578947369
M463,1e-05,5.5e-05,0.25,0.0,0.04,0.024835,0.06025,2SEG,1,GNSS,-0.005835,0.13975,0.3071052631578947,0.69875,0.5029276315789474
M464,1e-05,5.5e-05,0.25,0.0,0.05,0.024714,0.06868,2SEG,1,GNSS,-0.005714,0.13132,0.3007368421052632,0.6566,0.4786684210526316
M465,1e-05,5.5e-05,0.25,0.0,0.08,0.024398,0.09036,2SEG,1,GNSS,-0.005398,0.10964000000000002,0.28410526315789475,0.5482,0.4161526315789474
M466,1e-05,5.5e-05,0.25,0.25,0.03,0.025013,0.04762,2SEG,1,GNSS,-0.006013000000000001,0.15238000000000002,0.31647368421052635,0.7619,0.5391868421052632
M467,1e-05,5.5e-05,0.25,0.25,0.035,0.024949,0.05215,2SEG,1,GNSS,-0.005948999999999999,0.14785,0.3131052631578947,0.73925,0.5261776315789474
M468,1e-05,5.5e-05,0.25,0.25,0.04,0.024889,0.05642,2SEG,1,GNSS,-0.005889000000000002,0.14358,0.30994736842105275,0.7179,0.5139236842105264
M469,1e-05,5.5e-05,0.25,0.25,0.05,0.024776,0.06433,2SEG,1,GNSS,-0.005776,0.13567,0.304,0.67835,0.49117500000000003
M470,1e-05,5.5e-05,0.25,0.25,0.08,0.02448,0.08468,2SEG,1,GNSS,-0.005479999999999999,0.11532,0.2884210526315789,0.5766,0.43251052631578946
M471,1e-05,5.5e-05,0.25,0.5,0.03,0.025048,0.04512,2SEG,1,GNSS,-0.006048000000000001,0.15488000000000002,0.3183157894736843,0.7744000000000001,0.5463578947368422
M472,1e-05,5.5e-05,0.25,0.5,0.035,0.024987,0.04942,2SEG,1,GNSS,-0.005986999999999999,0.15058000000000002,0.3151052631578947,0.7529,0.5340026315789473
M473,1e-05,5.5e-05,0.25,0.5,0.04,0.02493,0.05347,2SEG,1,GNSS,-0.005930000000000001,0.14653000000000002,0.31210526315789483,0.73265,0.5223776315789475
M474,1e-05,5.5e-05,0.25,0.5,0.05,0.024823,0.06097,2SEG,1,GNSS,-0.005823000000000002,0.13903000000000001,0.3064736842105264,0.69515,0.5008118421052632
M475,1e-05,5.5e-05,0.25,0.5,0.08,0.024543,0.0803,2SEG,1,GNSS,-0.005542999999999999,0.11970000000000001,0.29173684210526313,0.5985,0.44511842105263155
M476,1e-05,5.5e-05,0.5,-0.5,0.03,0.024808,0.06238,2SEG,1,GNSS,-0.005808000000000001,0.13762000000000002,0.30568421052631584,0.6881,0.49689210526315797
M477,1e-05,5.5e-05,0.5,-0.5,0.035,0.024724,0.06828,2SEG,1,GNSS,-0.005724,0.13172,0.30126315789473684,0.6586,0.4799315789473684
M478,1e-05,5.5e-05,0.5,-0.5,0.04,0.024644,0.07384,2SEG,1,GNSS,-0.005644,0.12616,0.29705263157894735,0.6307999999999999,0.46392631578947363
M479,1e-05,5.5e-05,0.5,-0.5,0.05,0.024494,0.08411,2SEG,1,GNSS,-0.005493999999999999,0.11589,0.28915789473684206,0.57945,0.43430394736842104
M480,1e-05,5.5e-05,0.5,-0.5,0.08,0.024103,0.1104,2SEG,1,GNSS,-0.005103,0.08960000000000001,0.26857894736842103,0.44800000000000006,0.35828947368421055
M481,1e-05,5.5e-05,0.5,-0.25,0.03,0.024906,0.05536,2SEG,1,GNSS,-0.0059060000000000015,0.14464000000000002,0.310842105263158,0.7232000000000001,0.517021052631579
M482,1e-05,5.5e-05,0.5,-0.25,0.035,0.024832,0.06062,2SEG,1,GNSS,-0.005832,0.13938,0.30694736842105264,0.6969,0.5019236842105264
M483,1e-05,5.5e-05,0.5,-0.25,0.04,0.024761,0.06556,2SEG,1,GNSS,-0.005760999999999999,0.13444,0.30321052631578943,0.6722,0.48770526315789475
M484,1e-05,5.5e-05,0.5,-0.25,0.05,0.024629,0.07472,2SEG,1,GNSS,-0.005629000000000002,0.12528,0.29626315789473695,0.6264,0.4613315789473684
M485,1e-05,5.5e-05,0.5,-0.25,0.08,0.024284,0.09823,2SEG,1,GNSS,-0.0052840000000000005,0.10177000000000001,0.27810526315789474,0.50885,0.3934776315789474
M486,1e-05,5.5e-05,0.5,0.0,0.03,0.024969,0.05086,2SEG,1,GNSS,-0.005969000000000002,0.14914,0.31415789473684225,0.7456999999999999,0.5299289473684211
M487,1e-05,5.5e-05,0.5,0.0,0.035,0.024901,0.0557,2SEG,1,GNSS,-0.005901,0.1443,0.31057894736842107,0.7215,0.5160394736842105
M488,1e-05,5.5e-05,0.5,0.0,0.04,0.024836,0.06025,2SEG,1,GNSS,-0.005836000000000001,0.13975,0.3071578947368422,0.69875,0.502953947368421
M489,1e-05,5.5e-05,0.5,0.0,0.05,0.024715,0.06868,2SEG,1,GNSS,-0.005715000000000001,0.13132,0.3007894736842106,0.6566,0.4786947368421053
M490,1e-05,5.5e-05,0.5,0.0,0.08,0.024399,0.09036,2SEG,1,GNSS,-0.005399000000000001,0.10964000000000002,0.28415789473684216,0.5482,0.4161789473684211
M491,1e-05,5.5e-05,0.5,0.25,0.03,0.025014,0.04762,2SEG,1,GNSS,-0.006014000000000002,0.15238000000000002,0.3165263157894738,0.7619,0.5392131578947369
M492,1e-05,5.5e-05,0.5,0.25,0.035,0.02495,0.05215,2SEG,1,GNSS,-0.00595,0.14785,0.31315789473684214,0.73925,0.526203947368421
M493,1e-05,5.5e-05,0.5,0.25,0.04,0.024889,0.05642,2SEG,1,GNSS,-0.005889000000000002,0.14358,0.30994736842105275,0.7179,0.5139236842105264
M494,1e-05,5.5e-05,0.5,0.25,0.05,0.024776,0.06433,2SEG,1,GNSS,-0.005776,0.13567,0.304,0.67835,0.49117500000000003
M495,1e-05,5.5e-05,0.5,0.25,0.08,0.024481,0.08468,2SEG,1,GNSS,-0.005481,0.11532,0.2884736842105263,0.5766,0.43253684210526316
M496,1e-05,5.5e-05,0.5,0.5,0.03,0.025048,0.04512,2SEG,1,GNSS,-0.006048000000000001,0.15488000000000002,0.3183157894736843,0.7744000000000001,0.5463578947368422
M497,1e-05,5.5e-05,0.5,0.5,0.035,0.024988,0.04942,2SEG,1,GNSS,-0.005988,0.15058000000000002,0.31515789473684214,0.7529,0.5340289473684211
M498,1e-05,5.5e-05,0.5,0.5,0.04,0.024931,0.05347,2SEG,1,GNSS,-0.005930999999999999,0.14653000000000002,0.312157894736842,0.73265,0.522403947368421
M499,1e-05,5.5e-05,0.5,0.5,0.05,0.024824,0.06097,2SEG,1,GNSS,-0.005823999999999999,0.13903000000000001,0.30652631578947365,0.69515,0.5008381578947368
